OrderID,OrderDate,CustomerID,ProductID,ProductName,CategoryID,Quantity,UnitPrice,Discount,Revenue
10468,1997-03-07,KOENE,43,Ipoh Coffee,1,15,36.8,0.0,552.0
10469,1997-03-10,WHITC,2,Chang,1,40,15.2,0.1500000059604644,516.7999963760377
10469,1997-03-10,WHITC,16,Pavlova,3,35,13.9,0.1500000059604644,413.5249971002341
10469,1997-03-10,WHITC,44,Gula Malacca,2,2,15.5,0.1500000059604644,26.349999815225605
10470,1997-03-11,BONAP,18,Carnarvon Tigers,8,30,50.0,0.0,1500.0
10470,1997-03-11,BONAP,23,Tunnbr?d,5,15,7.2,0.0,108.0
10470,1997-03-11,BONAP,64,Wimmers gute Semmelkn?del,5,8,26.6,0.0,212.8
10471,1997-03-11,BSBEV,7,Uncle Bob's Organic Dried Pears,7,30,24.0,0.0,720.0
10471,1997-03-11,BSBEV,56,Gnocchi di nonna Alice,5,20,30.4,0.0,608.0
10472,1997-03-12,SEVES,24,Guaran? Fant?stica,1,80,3.6,0.050000000745058,273.59999978542334
10472,1997-03-12,SEVES,51,Manjimup Dried Apples,7,18,42.4,0.0,763.1999999999999
10473,1997-03-13,ISLAT,33,Geitost,4,12,2.0,0.0,24.0
10473,1997-03-13,ISLAT,71,Flotemysost,4,12,17.2,0.0,206.39999999999998
10474,1997-03-13,PERIC,14,Tofu,7,12,18.6,0.0,223.20000000000002
10474,1997-03-13,PERIC,28,R?ssle Sauerkraut,7,18,36.4,0.0,655.1999999999999
10474,1997-03-13,PERIC,40,Boston Crab Meat,8,21,14.7,0.0,308.7
10474,1997-03-13,PERIC,75,Rh?nbr?u Klosterbier,1,10,6.2,0.0,62.0
10475,1997-03-14,SUPRD,31,Gorgonzola Telino,4,35,10.0,0.1500000059604644,297.4999979138375
10475,1997-03-14,SUPRD,66,Louisiana Hot Spiced Okra,2,60,13.6,0.1500000059604644,693.5999951362611
10475,1997-03-14,SUPRD,76,Lakkalik??ri,1,42,14.4,0.1500000059604644,514.0799963951113
10476,1997-03-17,HILAA,55,P?t? chinois,6,2,19.2,0.050000000745058,36.47999997138977
10476,1997-03-17,HILAA,70,Outback Lager,1,12,12.0,0.0,144.0
10477,1997-03-17,PRINI,1,Chai,1,15,14.4,0.0,216.0
10477,1997-03-17,PRINI,21,Sir Rodney's Scones,3,21,8.0,0.25,126.0
10477,1997-03-17,PRINI,39,Chartreuse verte,1,20,14.4,0.25,216.0
10478,1997-03-18,VICTE,10,Ikura,8,20,24.8,0.050000000745058,471.19999963045126
10479,1997-03-19,RATTC,38,C?te de Blaye,1,30,210.8,0.0,6324.0
10479,1997-03-19,RATTC,53,Perth Pasties,6,28,26.2,0.0,733.6
10479,1997-03-19,RATTC,59,Raclette Courdavault,4,60,44.0,0.0,2640.0
10479,1997-03-19,RATTC,64,Wimmers gute Semmelkn?del,5,30,26.6,0.0,798.0
10480,1997-03-20,FOLIG,47,Zaanse koeken,3,30,7.6,0.0,228.0
10480,1997-03-20,FOLIG,59,Raclette Courdavault,4,12,44.0,0.0,528.0
10481,1997-03-20,RICAR,49,Maxilaku,3,24,16.0,0.0,384.0
10481,1997-03-20,RICAR,60,Camembert Pierrot,4,40,27.2,0.0,1088.0
10482,1997-03-21,LAZYK,40,Boston Crab Meat,8,10,14.7,0.0,147.0
10483,1997-03-24,WHITC,34,Sasquatch Ale,1,35,11.2,0.050000000745058,372.3999997079373
10483,1997-03-24,WHITC,77,Original Frankfurter gr?ne So?e,2,30,10.4,0.050000000745058,296.39999976754194
10484,1997-03-24,BSBEV,21,Sir Rodney's Scones,3,14,8.0,0.0,112.0
10484,1997-03-24,BSBEV,40,Boston Crab Meat,8,10,14.7,0.0,147.0
10484,1997-03-24,BSBEV,51,Manjimup Dried Apples,7,3,42.4,0.0,127.19999999999999
10485,1997-03-25,LINOD,2,Chang,1,20,15.2,0.1000000014901161,273.5999995470047
10485,1997-03-25,LINOD,3,Aniseed Syrup,2,20,8.0,0.1000000014901161,143.99999976158142
10485,1997-03-25,LINOD,55,P?t? chinois,6,30,19.2,0.1000000014901161,518.3999991416931
10485,1997-03-25,LINOD,70,Outback Lager,1,60,12.0,0.1000000014901161,647.9999989271164
10486,1997-03-26,HILAA,11,Queso Cabrales,4,5,16.8,0.0,84.0
10486,1997-03-26,HILAA,51,Manjimup Dried Apples,7,25,42.4,0.0,1060.0
10486,1997-03-26,HILAA,74,Longlife Tofu,7,16,8.0,0.0,128.0
10487,1997-03-26,QUEEN,19,Teatime Chocolate Biscuits,3,5,7.3,0.0,36.5
10487,1997-03-26,QUEEN,26,Gumb?r Gummib?rchen,3,30,24.9,0.0,747.0
10487,1997-03-26,QUEEN,54,Tourti?re,6,24,5.9,0.25,106.20000000000002
10488,1997-03-27,FRANK,59,Raclette Courdavault,4,30,44.0,0.0,1320.0
10488,1997-03-27,FRANK,73,R?d Kaviar,8,20,12.0,0.2000000029802322,191.99999928474426
10489,1997-03-28,PICCO,11,Queso Cabrales,4,15,16.8,0.25,189.0
10489,1997-03-28,PICCO,16,Pavlova,3,18,13.9,0.0,250.20000000000002
10490,1997-03-31,HILAA,59,Raclette Courdavault,4,60,44.0,0.0,2640.0
10490,1997-03-31,HILAA,68,Scottish Longbreads,3,30,10.0,0.0,300.0
10490,1997-03-31,HILAA,75,Rh?nbr?u Klosterbier,1,36,6.2,0.0,223.20000000000002
10491,1997-03-31,FURIB,44,Gula Malacca,2,15,15.5,0.1500000059604644,197.62499861419204
10491,1997-03-31,FURIB,77,Original Frankfurter gr?ne So?e,2,7,10.4,0.1500000059604644,61.87999956607819
10492,1997-04-01,BOTTM,25,NuNuCa Nu?-Nougat-Creme,3,60,11.2,0.050000000745058,638.3999994993211
10492,1997-04-01,BOTTM,42,Singaporean Hokkien Fried Mee,5,20,11.2,0.050000000745058,212.79999983310702
10493,1997-04-02,LAMAI,65,Louisiana Fiery Hot Pepper Sauce,2,15,16.8,0.1000000014901161,226.79999962449074
10493,1997-04-02,LAMAI,66,Louisiana Hot Spiced Okra,2,10,13.6,0.1000000014901161,122.39999979734421
10493,1997-04-02,LAMAI,69,Gudbrandsdalsost,4,10,28.8,0.1000000014901161,259.19999957084656
10494,1997-04-02,COMMI,56,Gnocchi di nonna Alice,5,30,30.4,0.0,912.0
10495,1997-04-03,LAUGB,23,Tunnbr?d,5,10,7.2,0.0,72.0
10495,1997-04-03,LAUGB,41,Jack's New England Clam Chowder,8,20,7.7,0.0,154.0
10495,1997-04-03,LAUGB,77,Original Frankfurter gr?ne So?e,2,5,10.4,0.0,52.0
10496,1997-04-04,TRADH,31,Gorgonzola Telino,4,20,10.0,0.050000000745058,189.99999985098842
10497,1997-04-04,LEHMS,56,Gnocchi di nonna Alice,5,14,30.4,0.0,425.59999999999997
10497,1997-04-04,LEHMS,72,Mozzarella di Giovanni,4,25,27.8,0.0,695.0
10497,1997-04-04,LEHMS,77,Original Frankfurter gr?ne So?e,2,25,10.4,0.0,260.0
10498,1997-04-07,HILAA,24,Guaran? Fant?stica,1,14,4.5,0.0,63.0
10498,1997-04-07,HILAA,40,Boston Crab Meat,8,5,18.4,0.0,92.0
10498,1997-04-07,HILAA,42,Singaporean Hokkien Fried Mee,5,30,14.0,0.0,420.0
10499,1997-04-08,LILAS,28,R?ssle Sauerkraut,7,20,45.6,0.0,912.0
10499,1997-04-08,LILAS,49,Maxilaku,3,25,20.0,0.0,500.0
10500,1997-04-09,LAMAI,15,Genen Shouyu,2,12,15.5,0.050000000745058,176.69999986141923
10500,1997-04-09,LAMAI,28,R?ssle Sauerkraut,7,8,45.6,0.050000000745058,346.55999972820285
10501,1997-04-09,BLAUS,54,Tourti?re,6,20,7.45,0.0,149.0
10502,1997-04-10,PERIC,45,Rogede sild,8,21,9.5,0.0,199.5
10502,1997-04-10,PERIC,53,Perth Pasties,6,6,32.8,0.0,196.79999999999998
10502,1997-04-10,PERIC,67,Laughing Lumberjack Lager,1,30,14.0,0.0,420.0
10503,1997-04-11,HUNGO,14,Tofu,7,70,23.25,0.0,1627.5
10503,1997-04-11,HUNGO,65,Louisiana Fiery Hot Pepper Sauce,2,20,21.05,0.0,421.0
10504,1997-04-11,WHITC,2,Chang,1,12,19.0,0.0,228.0
10504,1997-04-11,WHITC,21,Sir Rodney's Scones,3,12,10.0,0.0,120.0
10504,1997-04-11,WHITC,53,Perth Pasties,6,10,32.8,0.0,328.0
10504,1997-04-11,WHITC,61,Sirop d'?rable,2,25,28.5,0.0,712.5
10505,1997-04-14,MEREP,62,Tarte au sucre,3,3,49.3,0.0,147.89999999999998
10506,1997-04-15,KOENE,25,NuNuCa Nu?-Nougat-Creme,3,18,14.0,0.1000000014901161,226.79999962449074
10506,1997-04-15,KOENE,70,Outback Lager,1,14,15.0,0.1000000014901161,188.99999968707561
10507,1997-04-15,ANTON,43,Ipoh Coffee,1,15,46.0,0.1500000059604644,586.4999958872796
10507,1997-04-15,ANTON,48,Chocolade,3,15,12.75,0.1500000059604644,162.5624988600612
10508,1997-04-16,OTTIK,13,Konbu,8,10,6.0,0.0,60.0
10508,1997-04-16,OTTIK,39,Chartreuse verte,1,10,18.0,0.0,180.0
10509,1997-04-17,BLAUS,28,R?ssle Sauerkraut,7,3,45.6,0.0,136.8
10510,1997-04-18,SAVEA,29,Th?ringer Rostbratwurst,6,36,123.79,0.0,4456.4400000000005
10510,1997-04-18,SAVEA,75,Rh?nbr?u Klosterbier,1,36,7.75,0.1000000014901161,251.0999995842576
10511,1997-04-18,BONAP,4,Chef Anton's Cajun Seasoning,2,50,22.0,0.1500000059604644,934.9999934434892
10511,1997-04-18,BONAP,7,Uncle Bob's Organic Dried Pears,7,50,30.0,0.1500000059604644,1274.9999910593035
10511,1997-04-18,BONAP,8,Northwoods Cranberry Sauce,2,10,40.0,0.1500000059604644,339.99999761581427
10512,1997-04-21,FAMIA,24,Guaran? Fant?stica,1,10,4.5,0.1500000059604644,38.249999731779106
10512,1997-04-21,FAMIA,46,Spegesild,8,9,12.0,0.1500000059604644,91.79999935626985
10512,1997-04-21,FAMIA,47,Zaanse koeken,3,6,9.5,0.1500000059604644,48.44999966025353
10512,1997-04-21,FAMIA,60,Camembert Pierrot,4,12,34.0,0.1500000059604644,346.79999756813055
10513,1997-04-22,WANDK,21,Sir Rodney's Scones,3,40,10.0,0.2000000029802322,319.9999988079071
10513,1997-04-22,WANDK,32,Mascarpone Fabioli,4,50,32.0,0.2000000029802322,1279.9999952316284
10513,1997-04-22,WANDK,61,Sirop d'?rable,2,15,28.5,0.2000000029802322,341.9999987259507
10514,1997-04-22,ERNSH,20,Sir Rodney's Marmalade,3,39,81.0,0.0,3159.0
10514,1997-04-22,ERNSH,28,R?ssle Sauerkraut,7,35,45.6,0.0,1596.0
10514,1997-04-22,ERNSH,56,Gnocchi di nonna Alice,5,70,38.0,0.0,2660.0
10514,1997-04-22,ERNSH,65,Louisiana Fiery Hot Pepper Sauce,2,39,21.05,0.0,820.95
10514,1997-04-22,ERNSH,75,Rh?nbr?u Klosterbier,1,50,7.75,0.0,387.5
10515,1997-04-23,QUICK,9,Mishi Kobe Niku,6,16,97.0,0.1500000059604644,1319.1999907493594
10515,1997-04-23,QUICK,16,Pavlova,3,50,17.45,0.0,872.5
10515,1997-04-23,QUICK,27,Schoggi Schokolade,3,120,43.9,0.0,5268.0
10515,1997-04-23,QUICK,33,Geitost,4,16,2.5,0.1500000059604644,33.99999976158143
10515,1997-04-23,QUICK,60,Camembert Pierrot,4,84,34.0,0.1500000059604644,2427.599982976914
10516,1997-04-24,HUNGO,18,Carnarvon Tigers,8,25,62.5,0.1000000014901161,1406.2499976716936
10516,1997-04-24,HUNGO,41,Jack's New England Clam Chowder,8,80,9.65,0.1000000014901161,694.7999988496304
10516,1997-04-24,HUNGO,42,Singaporean Hokkien Fried Mee,5,20,14.0,0.0,280.0
10517,1997-04-24,NORTS,52,Filo Mix,5,6,7.0,0.0,42.0
10517,1997-04-24,NORTS,59,Raclette Courdavault,4,4,55.0,0.0,220.0
10517,1997-04-24,NORTS,70,Outback Lager,1,6,15.0,0.0,90.0
10518,1997-04-25,TORTU,24,Guaran? Fant?stica,1,5,4.5,0.0,22.5
10518,1997-04-25,TORTU,38,C?te de Blaye,1,15,263.5,0.0,3952.5
10518,1997-04-25,TORTU,44,Gula Malacca,2,9,19.45,0.0,175.04999999999998
10519,1997-04-28,CHOPS,10,Ikura,8,16,31.0,0.050000000745058,471.19999963045126
10519,1997-04-28,CHOPS,56,Gnocchi di nonna Alice,5,40,38.0,0.0,1520.0
10519,1997-04-28,CHOPS,60,Camembert Pierrot,4,10,34.0,0.050000000745058,322.9999997466803
10520,1997-04-29,SANTG,24,Guaran? Fant?stica,1,8,4.5,0.0,36.0
10520,1997-04-29,SANTG,53,Perth Pasties,6,5,32.8,0.0,164.0
10521,1997-04-29,CACTU,35,Steeleye Stout,1,3,18.0,0.0,54.0
10521,1997-04-29,CACTU,41,Jack's New England Clam Chowder,8,10,9.65,0.0,96.5
10521,1997-04-29,CACTU,68,Scottish Longbreads,3,6,12.5,0.0,75.0
10522,1997-04-30,LEHMS,1,Chai,1,40,18.0,0.2000000029802322,575.9999978542328
10522,1997-04-30,LEHMS,8,Northwoods Cranberry Sauce,2,24,40.0,0.0,960.0
10522,1997-04-30,LEHMS,30,Nord-Ost Matjeshering,8,20,25.89,0.2000000029802322,414.23999845683574
10522,1997-04-30,LEHMS,40,Boston Crab Meat,8,25,18.4,0.2000000029802322,367.9999986290931
10523,1997-05-01,SEVES,17,Alice Mutton,6,25,39.0,0.1000000014901161,877.4999985471368
10523,1997-05-01,SEVES,20,Sir Rodney's Marmalade,3,15,81.0,0.1000000014901161,1093.499998189509
10523,1997-05-01,SEVES,37,Gravad lax,8,18,26.0,0.1000000014901161,421.19999930262566
10523,1997-05-01,SEVES,41,Jack's New England Clam Chowder,8,6,9.65,0.1000000014901161,52.109999913722284
10524,1997-05-01,BERGS,10,Ikura,8,2,31.0,0.0,62.0
10524,1997-05-01,BERGS,30,Nord-Ost Matjeshering,8,10,25.89,0.0,258.9
10524,1997-05-01,BERGS,43,Ipoh Coffee,1,60,46.0,0.0,2760.0
10524,1997-05-01,BERGS,54,Tourti?re,6,15,7.45,0.0,111.75
10525,1997-05-02,BONAP,36,Inlagd Sill,8,30,19.0,0.0,570.0
10525,1997-05-02,BONAP,40,Boston Crab Meat,8,15,18.4,0.1000000014901161,248.39999958872795
10526,1997-05-05,WARTH,1,Chai,1,8,18.0,0.1500000059604644,122.39999914169313
10526,1997-05-05,WARTH,13,Konbu,8,10,6.0,0.0,60.0
10526,1997-05-05,WARTH,56,Gnocchi di nonna Alice,5,30,38.0,0.1500000059604644,968.9999932050706
10527,1997-05-05,QUICK,4,Chef Anton's Cajun Seasoning,2,50,22.0,0.1000000014901161,989.9999983608723
10527,1997-05-05,QUICK,36,Inlagd Sill,8,30,19.0,0.1000000014901161,512.9999991506338
10528,1997-05-06,GREAL,11,Queso Cabrales,4,3,21.0,0.0,63.0
10528,1997-05-06,GREAL,33,Geitost,4,8,2.5,0.2000000029802322,15.999999940395355
10528,1997-05-06,GREAL,72,Mozzarella di Giovanni,4,9,34.8,0.0,313.2
10529,1997-05-07,MAISD,55,P?t? chinois,6,14,24.0,0.0,336.0
10529,1997-05-07,MAISD,68,Scottish Longbreads,3,20,12.5,0.0,250.0
10529,1997-05-07,MAISD,69,Gudbrandsdalsost,4,10,36.0,0.0,360.0
10530,1997-05-08,PICCO,17,Alice Mutton,6,40,39.0,0.0,1560.0
10530,1997-05-08,PICCO,43,Ipoh Coffee,1,25,46.0,0.0,1150.0
10530,1997-05-08,PICCO,61,Sirop d'?rable,2,20,28.5,0.0,570.0
10530,1997-05-08,PICCO,76,Lakkalik??ri,1,50,18.0,0.0,900.0
10531,1997-05-08,OCEAN,59,Raclette Courdavault,4,2,55.0,0.0,110.0
10532,1997-05-09,EASTC,30,Nord-Ost Matjeshering,8,15,25.89,0.0,388.35
10532,1997-05-09,EASTC,66,Louisiana Hot Spiced Okra,2,24,17.0,0.0,408.0
10533,1997-05-12,FOLKO,4,Chef Anton's Cajun Seasoning,2,50,22.0,0.050000000745058,1044.9999991804364
10533,1997-05-12,FOLKO,72,Mozzarella di Giovanni,4,24,34.8,0.0,835.1999999999999
10533,1997-05-12,FOLKO,73,R?d Kaviar,8,24,15.0,0.050000000745058,341.99999973177916
10534,1997-05-12,LEHMS,30,Nord-Ost Matjeshering,8,10,25.89,0.0,258.9
10534,1997-05-12,LEHMS,40,Boston Crab Meat,8,10,18.4,0.2000000029802322,147.19999945163727
10534,1997-05-12,LEHMS,54,Tourti?re,6,10,7.45,0.2000000029802322,59.5999997779727
10535,1997-05-13,ANTON,11,Queso Cabrales,4,50,21.0,0.1000000014901161,944.9999984353781
10535,1997-05-13,ANTON,40,Boston Crab Meat,8,10,18.4,0.1000000014901161,165.59999972581863
10535,1997-05-13,ANTON,57,Ravioli Angelo,5,5,19.5,0.1000000014901161,87.74999985471368
10535,1997-05-13,ANTON,59,Raclette Courdavault,4,15,55.0,0.1000000014901161,742.4999987706542
10536,1997-05-14,LEHMS,12,Queso Manchego La Pastora,4,15,38.0,0.25,427.5
10536,1997-05-14,LEHMS,31,Gorgonzola Telino,4,20,12.5,0.0,250.0
10536,1997-05-14,LEHMS,33,Geitost,4,30,2.5,0.0,75.0
10536,1997-05-14,LEHMS,60,Camembert Pierrot,4,35,34.0,0.25,892.5
10537,1997-05-14,RICSU,31,Gorgonzola Telino,4,30,12.5,0.0,375.0
10537,1997-05-14,RICSU,51,Manjimup Dried Apples,7,6,53.0,0.0,318.0
10537,1997-05-14,RICSU,58,Escargots de Bourgogne,8,20,13.25,0.0,265.0
10537,1997-05-14,RICSU,72,Mozzarella di Giovanni,4,21,34.8,0.0,730.8
10537,1997-05-14,RICSU,73,R?d Kaviar,8,9,15.0,0.0,135.0
10538,1997-05-15,BSBEV,70,Outback Lager,1,7,15.0,0.0,105.0
10538,1997-05-15,BSBEV,72,Mozzarella di Giovanni,4,1,34.8,0.0,34.8
10539,1997-05-16,BSBEV,13,Konbu,8,8,6.0,0.0,48.0
10539,1997-05-16,BSBEV,21,Sir Rodney's Scones,3,15,10.0,0.0,150.0
10539,1997-05-16,BSBEV,33,Geitost,4,15,2.5,0.0,37.5
10539,1997-05-16,BSBEV,49,Maxilaku,3,6,20.0,0.0,120.0
10540,1997-05-19,QUICK,3,Aniseed Syrup,2,60,10.0,0.0,600.0
10540,1997-05-19,QUICK,26,Gumb?r Gummib?rchen,3,40,31.23,0.0,1249.2
10540,1997-05-19,QUICK,38,C?te de Blaye,1,30,263.5,0.0,7905.0
10540,1997-05-19,QUICK,68,Scottish Longbreads,3,35,12.5,0.0,437.5
10541,1997-05-19,HANAR,24,Guaran? Fant?stica,1,35,4.5,0.1000000014901161,141.7499997653067
10541,1997-05-19,HANAR,38,C?te de Blaye,1,4,263.5,0.1000000014901161,948.5999984294176
10541,1997-05-19,HANAR,65,Louisiana Fiery Hot Pepper Sauce,2,36,21.05,0.1000000014901161,682.0199988707901
10541,1997-05-19,HANAR,71,Flotemysost,4,9,21.5,0.1000000014901161,174.14999971166253
10542,1997-05-20,KOENE,11,Queso Cabrales,4,15,21.0,0.050000000745058,299.24999976530677
10542,1997-05-20,KOENE,54,Tourti?re,6,24,7.45,0.050000000745058,169.85999986678365
10543,1997-05-21,LILAS,12,Queso Manchego La Pastora,4,30,38.0,0.1500000059604644,968.9999932050706
10543,1997-05-21,LILAS,23,Tunnbr?d,5,70,9.0,0.1500000059604644,535.4999962449075
10544,1997-05-21,LONEP,28,R?ssle Sauerkraut,7,7,45.6,0.0,319.2
10544,1997-05-21,LONEP,67,Laughing Lumberjack Lager,1,7,14.0,0.0,98.0
10545,1997-05-22,LAZYK,11,Queso Cabrales,4,10,21.0,0.0,210.0
10546,1997-05-23,VICTE,7,Uncle Bob's Organic Dried Pears,7,10,30.0,0.0,300.0
10546,1997-05-23,VICTE,35,Steeleye Stout,1,30,18.0,0.0,540.0
10546,1997-05-23,VICTE,62,Tarte au sucre,3,40,49.3,0.0,1972.0
10547,1997-05-23,SEVES,32,Mascarpone Fabioli,4,24,32.0,0.1500000059604644,652.7999954223634
10547,1997-05-23,SEVES,36,Inlagd Sill,8,60,19.0,0.0,1140.0
10548,1997-05-26,TOMSP,34,Sasquatch Ale,1,10,14.0,0.25,105.0
10548,1997-05-26,TOMSP,41,Jack's New England Clam Chowder,8,14,9.65,0.0,135.1
10549,1997-05-27,QUICK,31,Gorgonzola Telino,4,55,12.5,0.1500000059604644,584.3749959021808
10549,1997-05-27,QUICK,45,Rogede sild,8,100,9.5,0.1500000059604644,807.4999943375589
10549,1997-05-27,QUICK,51,Manjimup Dried Apples,7,48,53.0,0.1500000059604644,2162.399984836579
10550,1997-05-28,GODOS,17,Alice Mutton,6,8,39.0,0.1000000014901161,280.79999953508377
10550,1997-05-28,GODOS,19,Teatime Chocolate Biscuits,3,10,9.2,0.0,92.0
10550,1997-05-28,GODOS,21,Sir Rodney's Scones,3,6,10.0,0.1000000014901161,53.99999991059303
10550,1997-05-28,GODOS,61,Sirop d'?rable,2,10,28.5,0.1000000014901161,256.4999995753169
10551,1997-05-28,FURIB,16,Pavlova,3,40,17.45,0.1500000059604644,593.2999958395959
10551,1997-05-28,FURIB,35,Steeleye Stout,1,20,18.0,0.1500000059604644,305.99999785423284
10551,1997-05-28,FURIB,44,Gula Malacca,2,40,19.45,0.0,778.0
10552,1997-05-29,HILAA,69,Gudbrandsdalsost,4,18,36.0,0.0,648.0
10552,1997-05-29,HILAA,75,Rh?nbr?u Klosterbier,1,30,7.75,0.0,232.5
10553,1997-05-30,WARTH,11,Queso Cabrales,4,15,21.0,0.0,315.0
10553,1997-05-30,WARTH,16,Pavlova,3,14,17.45,0.0,244.29999999999998
10553,1997-05-30,WARTH,22,Gustaf's Kn?ckebr?d,5,24,21.0,0.0,504.0
10553,1997-05-30,WARTH,31,Gorgonzola Telino,4,30,12.5,0.0,375.0
10553,1997-05-30,WARTH,35,Steeleye Stout,1,6,18.0,0.0,108.0
10554,1997-05-30,OTTIK,16,Pavlova,3,30,17.45,0.050000000745058,497.32499960996216
10554,1997-05-30,OTTIK,23,Tunnbr?d,5,20,9.0,0.050000000745058,170.99999986588958
10554,1997-05-30,OTTIK,62,Tarte au sucre,3,20,49.3,0.050000000745058,936.6999992653729
10554,1997-05-30,OTTIK,77,Original Frankfurter gr?ne So?e,2,10,13.0,0.050000000745058,123.49999990314247
10555,1997-06-02,SAVEA,14,Tofu,7,30,23.25,0.2000000029802322,557.999997921288
10555,1997-06-02,SAVEA,19,Teatime Chocolate Biscuits,3,35,9.2,0.2000000029802322,257.5999990403652
10555,1997-06-02,SAVEA,24,Guaran? Fant?stica,1,18,4.5,0.2000000029802322,64.79999975860119
10555,1997-06-02,SAVEA,51,Manjimup Dried Apples,7,20,53.0,0.2000000029802322,847.9999968409538
10555,1997-06-02,SAVEA,56,Gnocchi di nonna Alice,5,40,38.0,0.2000000029802322,1215.999995470047
10556,1997-06-03,SIMOB,72,Mozzarella di Giovanni,4,24,34.8,0.0,835.1999999999999
10557,1997-06-03,LEHMS,64,Wimmers gute Semmelkn?del,5,30,33.25,0.0,997.5
10557,1997-06-03,LEHMS,75,Rh?nbr?u Klosterbier,1,20,7.75,0.0,155.0
10558,1997-06-04,AROUT,47,Zaanse koeken,3,25,9.5,0.0,237.5
10558,1997-06-04,AROUT,51,Manjimup Dried Apples,7,20,53.0,0.0,1060.0
10558,1997-06-04,AROUT,52,Filo Mix,5,30,7.0,0.0,210.0
10558,1997-06-04,AROUT,53,Perth Pasties,6,18,32.8,0.0,590.4
10558,1997-06-04,AROUT,73,R?d Kaviar,8,3,15.0,0.0,45.0
10559,1997-06-05,BLONP,41,Jack's New England Clam Chowder,8,12,9.65,0.050000000745058,110.0099999137223
10559,1997-06-05,BLONP,55,P?t? chinois,6,18,24.0,0.050000000745058,410.399999678135
10560,1997-06-06,FRANK,30,Nord-Ost Matjeshering,8,20,25.89,0.0,517.8
10560,1997-06-06,FRANK,62,Tarte au sucre,3,15,49.3,0.25,554.625
10561,1997-06-06,FOLKO,44,Gula Malacca,2,10,19.45,0.0,194.5
10561,1997-06-06,FOLKO,51,Manjimup Dried Apples,7,50,53.0,0.0,2650.0
10562,1997-06-09,REGGC,33,Geitost,4,20,2.5,0.1000000014901161,44.999999925494194
10562,1997-06-09,REGGC,62,Tarte au sucre,3,10,49.3,0.1000000014901161,443.69999926537275
10563,1997-06-10,RICAR,36,Inlagd Sill,8,25,19.0,0.0,475.0
10563,1997-06-10,RICAR,52,Filo Mix,5,70,7.0,0.0,490.0
10564,1997-06-10,RATTC,17,Alice Mutton,6,16,39.0,0.050000000745058,592.7999995350839
10564,1997-06-10,RATTC,31,Gorgonzola Telino,4,6,12.5,0.050000000745058,71.24999994412066
10564,1997-06-10,RATTC,55,P?t? chinois,6,25,24.0,0.050000000745058,569.9999995529653
10565,1997-06-11,MEREP,24,Guaran? Fant?stica,1,25,4.5,0.1000000014901161,101.24999983236194
10565,1997-06-11,MEREP,64,Wimmers gute Semmelkn?del,5,18,33.25,0.1000000014901161,538.6499991081655
10566,1997-06-12,BLONP,11,Queso Cabrales,4,35,21.0,0.1500000059604644,624.7499956190587
10566,1997-06-12,BLONP,18,Carnarvon Tigers,8,18,62.5,0.1500000059604644,956.2499932944776
10566,1997-06-12,BLONP,76,Lakkalik??ri,1,10,18.0,0.0,180.0
10567,1997-06-12,HUNGO,31,Gorgonzola Telino,4,60,12.5,0.2000000029802322,599.9999977648258
10567,1997-06-12,HUNGO,51,Manjimup Dried Apples,7,3,53.0,0.0,159.0
10567,1997-06-12,HUNGO,59,Raclette Courdavault,4,40,55.0,0.2000000029802322,1759.999993443489
10568,1997-06-13,GALED,10,Ikura,8,5,31.0,0.0,155.0
10569,1997-06-16,RATTC,31,Gorgonzola Telino,4,35,12.5,0.2000000029802322,349.9999986961484
10569,1997-06-16,RATTC,76,Lakkalik??ri,1,30,18.0,0.0,540.0
10570,1997-06-17,MEREP,11,Queso Cabrales,4,15,21.0,0.050000000745058,299.24999976530677
10570,1997-06-17,MEREP,56,Gnocchi di nonna Alice,5,60,38.0,0.050000000745058,2165.999998301268
10571,1997-06-17,ERNSH,14,Tofu,7,11,23.25,0.1500000059604644,217.38749847561124
10571,1997-06-17,ERNSH,42,Singaporean Hokkien Fried Mee,5,28,14.0,0.1500000059604644,333.199997663498
10572,1997-06-18,BERGS,16,Pavlova,3,12,17.45,0.1000000014901161,188.45999968796966
10572,1997-06-18,BERGS,32,Mascarpone Fabioli,4,10,32.0,0.1000000014901161,287.99999952316284
10572,1997-06-18,BERGS,40,Boston Crab Meat,8,50,18.4,0.0,919.9999999999999
10572,1997-06-18,BERGS,75,Rh?nbr?u Klosterbier,1,15,7.75,0.1000000014901161,104.624999826774
10573,1997-06-19,ANTON,17,Alice Mutton,6,18,39.0,0.0,702.0
10573,1997-06-19,ANTON,34,Sasquatch Ale,1,40,14.0,0.0,560.0
10573,1997-06-19,ANTON,53,Perth Pasties,6,25,32.8,0.0,819.9999999999999
10574,1997-06-19,TRAIH,33,Geitost,4,14,2.5,0.0,35.0
10574,1997-06-19,TRAIH,40,Boston Crab Meat,8,2,18.4,0.0,36.8
10574,1997-06-19,TRAIH,62,Tarte au sucre,3,10,49.3,0.0,493.0
10574,1997-06-19,TRAIH,64,Wimmers gute Semmelkn?del,5,6,33.25,0.0,199.5
10575,1997-06-20,MORGK,59,Raclette Courdavault,4,12,55.0,0.0,660.0
10575,1997-06-20,MORGK,63,Vegie-spread,2,6,43.9,0.0,263.4
10575,1997-06-20,MORGK,72,Mozzarella di Giovanni,4,30,34.8,0.0,1044.0
